id_lieu|nom_lieu|settlement|desc_lieu|type_lieu|list_lieu|level1|level2
id_18626|DAINO||"
 DAINO. 
Gamo pequeño de la América Septentrional: se cria en las Provincias de la Nueva Francia ó Canadá: los Indios hacen mucha caza de ellos para aprovechar lact pieles de que curten gamuzas muy finas y estimadas en la Europa, de que hacen gran comercio con los Ingleses y Franceses. "|Gamo|[]|[]|[]
id_18627|P||"
DAMA. Pez muy abundante en la Ensenada y Rio de Guayaquil de el Reyno de Quito. "||"[<placename><district key=""AUQU0000"">Reyno de Quito</district></placename>]"|"['None|{http://www.tei-c.org/ns/1.0}placeName|{}']"|"[""Reyno de Quito|{http://www.tei-c.org/ns/1.0}district|{'key': 'AUQU0000'}""]"
id_18628|DICTAMO||"
 DICTAMO REAL (Dictamnus albus). Planta de la clase decandrya monogynu, cuyo cáliz consiste en cinco hojas, y la corola en otros tantos pétalos abiertos: los filamentos tienen algunas puntas glandulares y cinco cápsulas unidas: como esta planta es también Europea no nos detenemos en hacer su de cripcion y referir sus virtudes bien conocidas; y solo añadiremos la observación de que los Venados, Vicuñas y otros animales gustan mucho de ellas, y les produce unas piedras bezoares muy grandes y hermosas. "||[]|[]|[]
id_18629|DIUCA||"
 DIUCA (Fringilla Diuca). Ave de canto del Reyno de Chile, del generó del Gilguero, pero algo mayor: sus plumas sonde un color turquí hermosísimo, y el canto suave y delicado, especialmente al amanecer á el rededor de las casus como los Gorriones á quienes se parecen por las propiedades. El Abate Molina cree que sea este el Gorrión turquí de Congo que describe Cook en la Nueva Zelanda. "||"[<placename><district key=""AUSA0000"">Reyno de Chile</district></placename>]"|"['None|{http://www.tei-c.org/ns/1.0}placeName|{}']"|"[""Reyno de Chile|{http://www.tei-c.org/ns/1.0}district|{'key': 'AUSA0000'}""]"
id_18630|DIVIDIVI||"
 DIVIDIVI. 
Arbol que se cria en la Provincia de Venezuela, que produce unas silicjuas ó vaynas como las de los Tamarindos, de cuya infusión se hace una tinta muy negra. La Compañía de Caracas ha hecho venir á España porciones de ellas para emplearlas en los tintes, y el Varon de la Valrroxa escribió sobre el modo de usarla en el tratado de Tintes que ha dado al público. "|Arbol|[]|[]|[]
id_18631|DOMINICO||"
 DOMINICO (Musa Sapientum). Especie del género de los plátanos, mas pequeño y delgado, pues no pasa de la mitad del Banano ó Plátano común: la medula es mas tierna, jugosa y delicada: tiene menos de un palmo de largo, y pulgada y media de diámetro: también la corteza es mas delgada. "|Plátano|[]|[]|[]
id_18632|DORMILONA||"
 DORMILONA. 
Planta de la Colonia de Surinam y otras partes: la descubrió María Sibila Merián, celebre naturalista Alemana, y le dio el nombre por la propiedad de ponerse todos los dius al anochecer una hoja sobre otra, quedando perfectamente unidas hasta el amanecer del dia siguiente, que con el rocío vuelven á separarse: tambieu se debe á la misma el descubrimiento de la virtud vulneraria que tienen sus hojas: en esta Corte hay un árbol en el jardín del Excelentísimo Señor Conde de Campo Alanje. "|Planta|[]|[]|[]
id_18633|DRAGO||"
 DRAGO (Crotón Sanguineutri). 
Arbol de la clase monoecia: tiene cáliz: la corola consiste en cinco pétalos, y la pepita contiene algunas semillas: hay cinco especies todas propias de América: produce una resina muy apreciada y útil en la pharmacia, conocida con nombre de Sangre de Drago, que traen á Europa en gotas de figura oval envueltas en hojas, 6 en grandes masas compuestas de lagrimas, que reducida en polvos adquiere un hermoso carmesí: se disuelve en espíritu de vino, y tiene una porción muy grande: también es soluble en aceytes, y se tiene por un poderoso astringente dándolo para las gonorreas, flores blancas y otros fluxos: de su madera hacen unos palillos del grueso de un dedo pequeño hechos escobilla en los extremos para limpiar y conservar la dentadura. Hernández lo llama Esquahuitl. "|Europa|[]|[]|[]
id_18634|DRAGO||"
 DRAGO. 
Hay diferentes especies de Sangre de Drago, sobre que se puede ver el Diccionario de Valmont, de Bomare, ad virtiendo que la primera especie es la Dracena, Draco de Linneo, y es de un árbol que se cria con abundancia en las Islas de Canarias, de donde se extrae excelente resina. "|Hay|[]|[]|[]
id_18635|DURAZNO||"
 DURAZNO (Prumis Armeniaca). Arbol del género de los Melocotones, grande y corpulento, cuya fruta es como los Alberchigos de Europa, pero mayores: dan fruto dos veces al año, y en la Provincia de Buenos Ayres  han multiplicado tanto, que toda la leña que se consumo es de esta madera, sin que por eso se conozca diminución. "||"[<placename><district key=""PRRPBA00"">Buenos Ayres </district></placename>]"|"['None|{http://www.tei-c.org/ns/1.0}placeName|{}']"|"[""Buenos Ayres |{http://www.tei-c.org/ns/1.0}district|{'key': 'PRRPBA00'}""]"
id_18636|ELEMI||"
 ELEMI (Amydes Elemiferd). 
Especie de resina que con impropiedad llaman algunos goma: hay dos clases, la una verdadera que se trae de Etiopia, y la otra espúrea que se produce en América: aquella es amarilla con mezcla de verde y blanco, de olor acre agradable, y de gusto acre amargo: es muy inflamable, y se disuelve con facilidad en aceytes, y otras sustancias grasas al fuego; cuyos dos caracteres la distinguen enteramente de las gomas. Este Elemí verdadero es muy raro en Europa, pero no el Americano de color blanquizco que da un árbol grande con hojas pinnatas, no muy diferentes de las del Perúl: son en cierto modo pelúcidas y de fragante olor. Esta resina solo se usa exteriormente con mucho crédito entre los facultativos para resolver tumores, y deterger llagas y heridas. "||[]|[]|[]
id_18637|EQUIS||"
 EQUIS. 
Culebra del pais de las Amazonas, llamada así porque tiene la figura de una X de color negro pintada en el lomo. "|Culebra|[]|[]|[]
id_18638|ESPONJA||"
 ESPONJA 
De Coco, véase Coco. "|De|[]|[]|[]
id_18639|ESPONJILLA||"
 ESPONJILLA (Momordia Oper culata). Fruta que se cria en el territorio de la Ciudad de Barinas de la Provincia de Venezuela y Nuevo Reyno de Granada: es de la figura de un huevo algo mayor que el de Gallina, lleno de nervios enredados entre una materia semejante á la esponja: es uno de los eméticos mas suaves, y puesta en infusión el agua es un purgante eficacísimo: lo produce una planta menuda que se enreda en otras mayores: también abunda en la Provincia de Loxa del Reyno de Quito. "||"[<placename><district key=""AUSF0000"">Nuevo Reyno de Granada</district></placename>, <placename><district key=""AUQU0000"">Reyno de Quito</district></placename>]"|"['None|{http://www.tei-c.org/ns/1.0}placeName|{}', 'None|{http://www.tei-c.org/ns/1.0}placeName|{}']"|"[""Nuevo Reyno de Granada|{http://www.tei-c.org/ns/1.0}district|{'key': 'AUSF0000'}"", ""Reyno de Quito|{http://www.tei-c.org/ns/1.0}district|{'key': 'AUQU0000'}""]"
id_18640|ESTANCIA||"
 ESTANCIA. 
Nombre que dan en el Perú á la Hacienda de Campo que también llaman Chacra. "|Nombre|"[<placename><district key=""SUPE0000"">el Perú</district></placename>]"|"['None|{http://www.tei-c.org/ns/1.0}placeName|{}']"|"[""el Perú|{http://www.tei-c.org/ns/1.0}district|{'key': 'SUPE0000'}""]"
id_18641|ESTORAQUE||"
 ESTORAQUE (Sttrax). 
O Styrax: resina sólida y stca de color roxo y peculiar fragancia, de que hay dos especies, el Styrax calamita ó Styiax en Ligrimas, y el otro vulgar: el primero es el mas pino y fino, se trae en pequeños granos ó en masas compuestas de estos; antes venia en canutos de caña: el coraos también es resina pura y fina aunque menos que la primera: viene en grandes pedazos, no de granos, sino consistentes: ninguna délas dos especies es la que se halla en las Boticas, lino una composición de varias materias con algo de estoraque, y es necesario conocimiento y precaución para distinguir este del verdadero. Las dos especies referidas de este solo se diferencian en que el que viene en granos es el sudor natural del árbol que se llama Styrax oricinalis, que es muy grande, y la otra se saca haciéndole incisiones, particularmente en la Provincia de Moxos del Reyno de Quito, y en la de Tunja del Nuevo Reyno de Granada, y en una y otra parte lo usan por incienso en las Iglesias. En la Medicina es muy aprtciable como detergente y balsámico en los afectos del pecho; y se da como cordial en los vertigos y males de la c;beza, y de los nervios. Otro Storax liquido hay en Ls Boticas, droga muy distinta de la resina que tratamos, porque es un jugo resinoso de la consistencia de la trementina de Venecia: quando está limpia es de color obscuro con algo de roxo y de gris, el olor s. parece un peco al Storax fino; pero es mas fuerte y menos agradable, y el gusto acre aromático y un poco amargo, y el árbol de que destila se llama Liquidambar storacitluum. "|Styiax|"[<placename><district key=""AUQU0000"">Reyno de Quito</district></placename>, <placename><district key=""AUSF0000"">Nuevo Reyno de Granada</district></placename>]"|"['None|{http://www.tei-c.org/ns/1.0}placeName|{}', 'None|{http://www.tei-c.org/ns/1.0}placeName|{}']"|"[""Reyno de Quito|{http://www.tei-c.org/ns/1.0}district|{'key': 'AUQU0000'}"", ""Nuevo Reyno de Granada|{http://www.tei-c.org/ns/1.0}district|{'key': 'AUSF0000'}""]"
id_18642|ESTRELLA||"
 ESTRELLA DEL MAR (Asterias). Género de insecto del orden de los moluscos de los gusanos: tiene el cuerpo encerrado en una costra correosa llena de puntas dentadas, con la boca en ti centro de cinco ventallas: forma esta costra 13 figura de una estrella, y con este nombre se conoce en los Gabinetes de Historia Natural, y algunos Autores colocan entre los Lithophitos: hay 16 especies, y se halla con abundancia en la Isla de San Batolomé una de las Antillas, y en otras partes de las Costas de la América. "||[]|[]|[]
id_18643|FALDELLIN||"
 FALDELLIN. Especie de goardapie que usan las mugeres en el Perú, regularmente de bayeta, guarnecido por abaxo hasta media vara de alto de otra tela rica con encaxes finos, y galones, con tanto primor y gusto que hacen un trage agradable á la vista: da vuelta á el cuerpo como el refaxo de las Gallegas. "|Especie|"[<placename><district key=""SUPE0000"">el Perú</district></placename>]"|"['None|{http://www.tei-c.org/ns/1.0}placeName|{}']"|"[""el Perú|{http://www.tei-c.org/ns/1.0}district|{'key': 'SUPE0000'}""]"
id_18644|FAMACOSIO||"
 FAMACOSIO (Feliz Famacosius). Animal quadrúpedo y feroz de la Provincia del Paraguay  en el Perú: es de la figura y corpulencia de un Mastin de ganado, la cabeza de Tigre; pero no tiene cola, y de una ligereza y ferocidad sin igual, de modo que en viéndolo no es posible evitar el ser destrozado, sino subiéndose prontamente á un árbol, lo que él no puede hacer; pero se pone en dos pies y da un bramido, á que vienen luego otros muchos y empiezan á roer el árbol por la raiz, hasta echarlo á tierra; y si el que subió huyendo no tiene armas para ir matando aquellos animales, no puede evitar la muerte. Los Indios Mañacicas, en cuyo territorio es donde mas abundan, han discurrido para que no se aumenten encerrarse muchos en una circunvalación de palizadas, y á los gritos que dan vienen muchos Famacosios que empiezan al instante á roer las estacas para entrar, y mientras se ocupan en esto los van tlechando los Indios sin dexar escapar ninguno, con cuyo arbitrio matan infinitos. "||"[<placename><district key=""PRRPPA00"">Provincia del Paraguay </district></placename>, <placename><district key=""SUPE0000"">el Perú</district></placename>]"|"['None|{http://www.tei-c.org/ns/1.0}placeName|{}', 'None|{http://www.tei-c.org/ns/1.0}placeName|{}']"|"[""Provincia del Paraguay |{http://www.tei-c.org/ns/1.0}district|{'key': 'PRRPPA00'}"", ""el Perú|{http://www.tei-c.org/ns/1.0}district|{'key': 'SUPE0000'}""]"
id_18645|FARA||"
 FARA. Nombre que dan en el Nuevo Reyno de Granada, y Rio de el Orinoco á la Zorra mochilera, vcase esta voz. "|Nombre|"[<placename><district key=""AUSF0000"">Nuevo Reyno de Granada</district></placename>]"|"['None|{http://www.tei-c.org/ns/1.0}placeName|{}']"|"[""Nuevo Reyno de Granada|{http://www.tei-c.org/ns/1.0}district|{'key': 'AUSF0000'}""]"
id_18646|FIGUEROA||"
 FIGUEROA. 
Arbol grande de madera recia, compacta y fuerte de la Provincia de Guajaquil y Reyno de Quito, deque usan mucho en aquel Astillero para la construcción de embarcaciones. "|Arbol|"[<placename><district key=""AUQU0000"">Reyno de Quito</district></placename>]"|"['None|{http://www.tei-c.org/ns/1.0}placeName|{}']"|"[""Reyno de Quito|{http://www.tei-c.org/ns/1.0}district|{'key': 'AUQU0000'}""]"
id_18647|FLIBUSTIERS||"
 FLIBUSTIERS. 
Nombre de los Corsarios ó mas bien Piratas que de todas las Naciones se establecieron en la Isla de Santo Domingo con el nombre de Bucanicrs, como hemos explicado en este artículo: algunos que no estaban contentos coa aquella vida se juntaban en número de quarenta ó cincuenta, compraban una barca, y elegian un Comandante, con el qual salían á robar y piratear quantas embarcaciones encontraban: con esta facilidad de hacerse ricos, y la libertad de vivir en los vicios mas abominables se aumentaron considerablemente, y hechos dueños de la pequeña Isla de Tortuga, y de algunas embarcaciones considerables, empezaron á atacar los Puertos y Costas de los Españoles cometiendo en ellas las mayores atrocidades: este cuerpo numeroso ya de hombres desalmados, sin religión, ni ley, causo los mayores daños á los Españoles, y el Gobierno frances se sirve de ellos para hacerles la guerra, y permanecieron siendo el azote de la América hasta el año de 1714, que el Conde de Blcnac, Gobernador de la Colonia Francesa de Santo Domingo, los obligó á avecindarse, y dexar la piratería que desde entonces acabó. "|Nombre|[]|[]|[]
